,code,desc,quantity_a,quantity_desc_a,value_a,quantity_b,quantity_desc_b,value_b,value_diff,quantity_diff,quantity_pct,value_pct,value_diff_abs,value_pct_abs
5601,5601,"Wadding of textile materials and articles thereof; textile fibres, not exceeding 5 mm in length (flock), textile dust and mill neps",421390,Weight in kilograms,7.05,578125,Weight in kilograms,7.01,0.040000000000000036,-156735,-37.194760198391045,0.5673758865248233,0.040000000000000036,0.5673758865248233
5602,5602,"Felt; whether or not impregnated, coated, covered or laminated",204811,Weight in kilograms,2.09,342455,Weight in kilograms,2.99,-0.9000000000000004,-137644,-67.20537471131922,-43.062200956937815,0.9000000000000004,43.062200956937815
5603,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",1451080,Weight in kilograms,29.02,1178909,Weight in kilograms,11.67,17.35,272171,18.75644347658296,59.78635423845624,17.35,59.78635423845624
5604,5604,"Rubber thread and cord, textile covered; textile yarn and strip and the like of heading no. 5404, 5405; impregnated, coated, covered or sheathed with rubber or plastics",600,Weight in kilograms,0.01,169964,Weight in kilograms,0.14,-0.13,-169364,-28227.333333333332,-1300.0,0.13,1300.0
5607,5607,"Twine, cordage, ropes and cables, whether or not plaited or braided; whether or not impregnated, coated, covered or sheathed with rubber or plastics",148670,Weight in kilograms,1.44,63187,Weight in kilograms,3.15,-1.71,85483,57.49848658101836,-118.75,1.71,118.75
5608,5608,"Twine, cordage or rope; knotted netting, made up fishing nets and other made up nets, of textile materials",71587,Weight in kilograms,0.46,15641,Weight in kilograms,0.29,0.17000000000000004,55946,78.15106094681995,36.956521739130444,0.17000000000000004,36.956521739130444
5609,5609,"Articles of yarn, strip or the like of heading no. 5404 or 5405; twine, cordage, rope or cables n.e.c. or included",462,Weight in kilograms,0.0,463,Weight in kilograms,0.01,-0.01,-1,-0.21645021645021645,-inf,0.01,inf
5801,5801,"Fabrics; woven pile and chenille fabrics, other than fabrics of heading no. 5802 or 5806",44662,Weight in kilograms,0.73,49237,Weight in kilograms,0.62,0.10999999999999999,-4575,-10.243607541086382,15.068493150684931,0.10999999999999999,15.068493150684931
5804,5804,"Tulles and other net fabrics; not including woven, knitted or crocheted fabrics; lace in the piece, in strips or in motifs, (other than fabrics of headings 60.02 to 60.06)",10357,Weight in kilograms,0.2,393,Weight in kilograms,0.03,0.17,9964,96.20546490296418,85.0,0.17,85.0
5806,5806,"Fabrics; narrow woven, other than goods of heading no. 5807; narrow fabrics consisting of warp without weft assembled by means of an adhesive (bolducs)",693192,Weight in kilograms,3.93,726724,Weight in kilograms,3.42,0.5100000000000002,-33532,-4.837332225415181,12.977099236641227,0.5100000000000002,12.977099236641227
5807,5807,"Labels, badges and similar articles; of textile materials, in the piece, in strips or cut to shape or size, not embroidered",8986,Weight in kilograms,0.15,555,Weight in kilograms,0.02,0.13,8431,93.82372579568217,86.66666666666667,0.13,86.66666666666667
5808,5808,"Braids in the piece; ornamental trimmings in the piece, without embroidery, other than knitted or crocheted; tassels, pompons and similar articles",5529,Weight in kilograms,0.07,3733,Weight in kilograms,0.71,-0.6399999999999999,1796,32.48327003074697,-914.2857142857141,0.6399999999999999,914.2857142857141
5809,5809,"Fabrics, woven; of metal thread and metallised yarn of heading no. 5605, of a kind used in apparel, as furnishing fabrics or similar purposes; n.e.c. or included",76,Weight in kilograms,0.0,8,Weight in kilograms,0.0,0.0,68,89.47368421052632,,0.0,
5810,5810,"Embroidery; in the piece, in strips or in motifs",3868,Weight in kilograms,0.02,1814,Weight in kilograms,0.09,-0.06999999999999999,2054,53.10237849017581,-349.99999999999994,0.06999999999999999,349.99999999999994
5811,5811,"Quilted textile products; in the piece, composed of one or more layers of textile materials assembled with padding by stitching or otherwise (excluding embroidery of heading no. 5810)",83,Weight in kilograms,0.0,0,Weight in kilograms,0.0,0.0,83,100.0,,0.0,
5901,5901,"Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation",355,Weight in kilograms,0.0,0,Weight in kilograms,0.0,0.0,355,100.0,,0.0,
5902,5902,Textile fabrics; tyrecord of high tenacity yarn of nylon or other polyamides polyesters or viscose rayon,254952,Weight in kilograms,0.9,261580,Weight in kilograms,0.88,0.020000000000000018,-6628,-2.599705042517807,2.222222222222224,0.020000000000000018,2.222222222222224
5903,5903,"Textile fabrics impregnated, coated, covered or laminated with plastics, other than those of heading no. 5902",844600,Weight in kilograms,9.6,1375894,Weight in kilograms,14.49,-4.890000000000001,-531294,-62.90480700923514,-50.937500000000014,4.890000000000001,50.937500000000014
5906,5906,"Textile fabrics, rubberised; other than those of heading no. 5902",211591,Weight in kilograms,1.54,262592,Weight in kilograms,1.53,0.010000000000000009,-51001,-24.103577184284774,0.6493506493506499,0.010000000000000009,0.6493506493506499
5907,5907,"Textile fabrics; otherwise impregnated, coated or covered; painted canvas being theatrical scenery, studio back-cloths or the like",73521,Weight in kilograms,1.06,60189,Weight in kilograms,0.7,0.3600000000000001,13332,18.133594483208878,33.962264150943405,0.3600000000000001,33.962264150943405
5908,5908,"Textile wicks, woven, plaited or knitted; for lamps, stoves, lighters, candles or the like; incandescent gas mantles and tubular knitted gas mantle fabric therefor, whether or not impregnated",1415,Weight in kilograms,0.06,1614,Weight in kilograms,0.05,0.009999999999999995,-199,-14.063604240282684,16.66666666666666,0.009999999999999995,16.66666666666666
5909,5909,"Textile hose piping and similar textile tubing; with or without lining, armour or accessories of other materials",4422,Weight in kilograms,0.07,8170,Weight in kilograms,0.06,0.010000000000000009,-3748,-84.75802804161013,14.285714285714295,0.010000000000000009,14.285714285714295
5910,5910,"Textiles; transmission or conveyor belts or belting, of textile material, whether or not impregnated, coated, covered or laminated with plastics, or reinforced with metal or other material",1532,Weight in kilograms,0.05,2248,Weight in kilograms,0.07,-0.020000000000000004,-716,-46.73629242819843,-40.00000000000001,0.020000000000000004,40.00000000000001
5911,5911,Textile products and articles for technical uses; specified in note 7 to this chapter,78858,Weight in kilograms,2.95,141174,Weight in kilograms,4.85,-1.8999999999999995,-62316,-79.02305409723807,-64.40677966101693,1.8999999999999995,64.40677966101693
6001,6001,"Fabrics; pile fabrics, including long pile fabrics and terry fabrics, knitted or crocheted",58898,Weight in kilograms,0.45,72360,Weight in kilograms,0.82,-0.36999999999999994,-13462,-22.85646371693436,-82.22222222222221,0.36999999999999994,82.22222222222221
6002,6002,"Fabrics; knitted or crocheted, other than those of heading 60.01, of a width not exceeding 30cm, containing by weight 5% or more of elastomeric yarn or rubber thread",2786,Weight in kilograms,0.04,2796,Weight in kilograms,0.05,-0.010000000000000002,-10,-0.3589375448671931,-25.000000000000007,0.010000000000000002,25.000000000000007
6003,6003,"Fabrics; knitted or crocheted fabrics, other than those of heading 60.01 and 60.02, of a width not exceeding 30 cm,",5170,Weight in kilograms,0.05,3078,Weight in kilograms,0.03,0.020000000000000004,2092,40.4642166344294,40.00000000000001,0.020000000000000004,40.00000000000001
6004,6004,"Fabrics; knitted or crocheted fabrics of a width exceeding 30 cm, other than those of heading 60.01, containing by weight 5% or more of elastomeric yarn or rubber thread",158940,Weight in kilograms,2.38,1010531,Weight in kilograms,6.57,-4.19,-851591,-535.7940103183591,-176.05042016806723,4.19,176.05042016806723
6005,6005,"Fabrics; warp knit (including those made on galloon knitting machines), other than those of headings 60.01 to 60.04",977395,Weight in kilograms,7.35,309126,Weight in kilograms,1.45,5.8999999999999995,668269,68.37245944577167,80.27210884353741,5.8999999999999995,80.27210884353741
6006,6006,"Fabrics; knitted or crocheted fabrics, other than those of headings 60.01 to 60.04",1905184,Weight in kilograms,7.49,1759923,Weight in kilograms,4.02,3.4700000000000006,145261,7.624512907939601,46.32843791722297,3.4700000000000006,46.32843791722297
6111,6111,"Garments and clothing accessories, babies'; knitted or crocheted",155,Weight in kilograms,0.0,3,Weight in kilograms,0.0,0.0,152,98.06451612903226,,0.0,
6114,6114,"Garments; knitted or crocheted, n.e.c. in chapter 61",306,Weight in kilograms,0.0,126,Weight in kilograms,0.0,0.0,180,58.82352941176471,,0.0,
6115,6115,"Hosiery; panty hose, tights, stockings, socks and other hosiery, including graduated compression hosiery (for example, stockings for varicose veins) and footwear without applied soles, knitted or crocheted",27400,Weight in kilograms,0.5,218347,Weight in kilograms,0.3,0.2,-190947,-696.8868613138686,40.0,0.2,40.0
6116,6116,"Gloves, mittens and mitts; knitted or crocheted",3155,Weight in kilograms,0.05,1912,Weight in kilograms,0.06,-0.009999999999999995,1243,39.39778129952457,-19.99999999999999,0.009999999999999995,19.99999999999999
6207,6207,"Singlets and other vests, underpants, briefs, night-shirts, pyjamas, bathrobes, dressing gowns and similar articles; men's or boys' (not knitted or crocheted)",361,Weight in kilograms,0.0,7,Weight in kilograms,0.0,0.0,354,98.06094182825484,,0.0,
6210,6210,"Garments made up of fabrics of heading no. 5602, 5603, 5903, 5906 or 5907 (not knitted or crocheted)",824,Weight in kilograms,0.02,613,Weight in kilograms,0.02,0.0,211,25.606796116504853,0.0,0.0,0.0
6211,6211,"Track suits, swimwear and other garments (not knitted or crocheted)",176,Weight in kilograms,0.01,822,Weight in kilograms,0.03,-0.019999999999999997,-646,-367.04545454545456,-199.99999999999994,0.019999999999999997,199.99999999999994
6213,6213,Handkerchiefs (not knitted or crocheted),22,Weight in kilograms,0.0,35,Weight in kilograms,0.0,0.0,-13,-59.09090909090909,,0.0,
6216,6216,"Gloves, mittens and mitts (not knitted or crocheted)",64,Weight in kilograms,0.0,1877,Weight in kilograms,0.07,-0.07,-1813,-2832.8125,-inf,0.07,inf
6217,6217,Clothing accessories n.e.c.; parts of garments or accessories other than those of heading no. 6212 (not knitted or crocheted),3618,Weight in kilograms,0.09,28743,Weight in kilograms,0.65,-0.56,-25125,-694.4444444444445,-622.2222222222223,0.56,622.2222222222223
6302,6302,"Bed linen, table linen, toilet linen and kitchen linen",127,Weight in kilograms,0.01,587,Weight in kilograms,0.04,-0.03,-460,-362.2047244094488,-300.0,0.03,300.0
6303,6303,Curtains (including drapes) and interior blinds; curtain or bed valances,199994,Weight in kilograms,2.19,340664,Weight in kilograms,2.28,-0.08999999999999986,-140670,-70.3371101133034,-4.109589041095884,0.08999999999999986,4.109589041095884
6304,6304,Furnishing articles; excluding those of heading no. 9404,8220,Weight in kilograms,0.06,612,Weight in kilograms,0.01,0.049999999999999996,7608,92.55474452554745,83.33333333333333,0.049999999999999996,83.33333333333333
6305,6305,"Sacks and bags, of a kind used for the packing of goods",11849,Weight in kilograms,0.1,696,Weight in kilograms,0.0,0.1,11153,94.12608658958563,100.0,0.1,100.0
6306,6306,"Tarpaulins, awnings and sunblinds; tents; sails for boats, sailboards or landcraft; camping goods",1186581,Weight in kilograms,0.35,728924,Weight in kilograms,0.25,0.09999999999999998,457657,38.569385486536525,28.571428571428566,0.09999999999999998,28.571428571428566
6307,6307,"Textiles; made up articles n.e.c. in chapter 63, including dress patterns",110779,Weight in kilograms,2.35,100714,Weight in kilograms,2.77,-0.41999999999999993,10065,9.085657028859261,-17.87234042553191,0.41999999999999993,17.87234042553191
6309,6309,Textiles; worn clothing and other worn articles,9736860,Weight in kilograms,7.59,75400820,Weight in kilograms,38.53,-30.94,-65663960,-674.3853768052534,-407.64163372859025,30.94,407.64163372859025
6310,6310,"Rags; used or new, scrap twine, cordage, rope and cables and worn out articles of twine, cordage, rope or cables, of textile materials",63035790,Weight in kilograms,22.57,85990,Weight in kilograms,0.02,22.55,62949800,99.86358543297386,99.9113867966327,22.55,99.9113867966327
6406,6406,"Footwear; parts of footwear; removable in-soles, heel cushions and similar articles; gaiters, le.g.ings and similar articles, and parts thereof",16182,Weight in kilograms,0.17,8349,Weight in kilograms,0.09,0.08000000000000002,7833,48.40563589173155,47.05882352941177,0.08000000000000002,47.05882352941177
6501,6501,"Hat-forms, hat bodies and hoods of felt, neither blocked to shape nor with made brims; plateaux and manchons (including slit manchons) of felt",60,Weight in kilograms,0.0,0,Weight in kilograms,0.0,0.0,60,100.0,,0.0,
6505,6505,"Hats and other headgear; knitted or crocheted, or made up from lace, felt or other textile fabric, in the piece (but not in strips), whether or not lined or trimmed; hair-nets of any material, whether or not lined or trimmed",1913,Weight in kilograms,0.01,444,Weight in kilograms,0.0,0.01,1469,76.79038159958182,100.0,0.01,100.0
6507,6507,"Head-bands, linings, covers, hat foundations, hat frames, peaks and chinstraps, for headgear",36,Weight in kilograms,0.0,116,Weight in kilograms,0.0,0.0,-80,-222.22222222222223,,0.0,
6702,6702,"Flowers, foliage and fruit, artificial, and parts thereof; articles made of artificial flowers, foliage or fruit",93,Weight in kilograms,0.0,0,Weight in kilograms,0.0,0.0,93,100.0,,0.0,
6704,6704,"Wigs, false beards, eyebrows and eyelashes, switches and the like, of human or animal hair or of textile materials; articles of human hair, n.e.c. or included",334,Weight in kilograms,0.02,391,Weight in kilograms,0.02,0.0,-57,-17.065868263473057,0.0,0.0,0.0
6802,6802,"Monumental or building stone, worked (except slate) and articles thereof (not of heading no. 6801) mosaic cubes etc., of natural stone including slate; artificially coloured granules of natural stone",10982,Weight in kilograms,0.01,490,Weight in kilograms,0.0,0.01,10492,95.53815334183209,100.0,0.01,100.0
6804,6804,"Millstones, grindstones, grinding wheels, etc without frameworks, for grinding, sharpening, polishing, etc and parts thereof, natural stone, agglomerated natural or artificial abrasives or of ceramics",86103,Weight in kilograms,3.34,32292,Weight in kilograms,2.97,0.36999999999999966,53811,62.49608027594857,11.077844311377236,0.36999999999999966,11.077844311377236
6805,6805,"Abrasive powder or grain; natural or artificial, on a base of textile material, of paper, paperboard or of other material, whether or not cut to shape or sewn or otherwise made up",1150007,Weight in kilograms,6.83,1013553,Weight in kilograms,6.09,0.7400000000000002,136454,11.86549299265135,10.834553440702784,0.7400000000000002,10.834553440702784
6806,6806,"Slag, rock wool and similar mineral wools; exfoliated vermiculite, expanded clays, foamed slag, mixtures and articles of heat, sound insulating or sound-absorbing mineral materials",983716,Weight in kilograms,2.9,2029103,Weight in kilograms,4.52,-1.6199999999999997,-1045387,-106.2691874484099,-55.86206896551723,1.6199999999999997,55.86206896551723
6807,6807,Asphalt or similar material; articles (e.g. petroleum bitumen or coal tar pitch),89649,Weight in kilograms,0.27,127649,Weight in kilograms,0.31,-0.03999999999999998,-38000,-42.387533603274996,-14.814814814814806,0.03999999999999998,14.814814814814806
6808,6808,"Panels, boards, tiles, blocks and the like; of vegetable fibre, of straw, shavings, chips, particles, sawdust or other waste, of wood, agglomerated with cement, plaster or other mineral binders",1061,Weight in kilograms,0.0,41204,Weight in kilograms,0.19,-0.19,-40143,-3783.506126295947,-inf,0.19,inf
6809,6809,Plaster or compositions based on plaster; articles thereof,14610,Weight in kilograms,0.1,14610,Weight in kilograms,0.09,0.010000000000000009,0,0.0,10.000000000000009,0.010000000000000009,10.000000000000009
6810,6810,"Cement, concrete or artificial stone; whether or not reinforced, articles thereof",8313,Weight in kilograms,0.03,20449,Weight in kilograms,0.05,-0.020000000000000004,-12136,-145.9882112354144,-66.66666666666669,0.020000000000000004,66.66666666666669
6811,6811,"Asbestos-cement, of cellulose fibre-cement or the like",202,Weight in kilograms,0.01,0,Weight in kilograms,0.0,0.01,202,100.0,100.0,0.01,100.0
6812,6812,"Fabricated asbestos fibres; mixtures with a basis of asbestos or of asbestos and magnesium carbonate; articles of such mixtures or of asbestos (e.g. thread, woven fabric, clothing, footwear), whether or not reinforced, not goods of heading 6811 or 6813",1565,Weight in kilograms,0.0,14748,Weight in kilograms,0.01,-0.01,-13183,-842.3642172523962,-inf,0.01,inf
6813,6813,"Friction material and articles thereof (e.g. sheets, rolls, strips, segments, discs, washers, pads) not mounted; for brakes, clutches or the like, with a basis of asbestos, other mineral substances, or cellulose",215817,Weight in kilograms,1.7,59919,Weight in kilograms,3.03,-1.3299999999999998,155898,72.23620011398546,-78.23529411764704,1.3299999999999998,78.23529411764704
6814,6814,"Mica; worked, articles of, including agglomerated or reconstituted mica; whether or not on a support of paper, paperboard or other materials",3106,Weight in kilograms,0.07,3869,Weight in kilograms,0.09,-0.01999999999999999,-763,-24.56535737282679,-28.57142857142855,0.01999999999999999,28.57142857142855
6815,6815,"Stone or other mineral substances; articles thereof (including articles of peat), n.e.c. or included",815989,Weight in kilograms,5.61,91335,Weight in kilograms,4.14,1.4700000000000006,724654,88.80683440585597,26.203208556149743,1.4700000000000006,26.203208556149743
6901,6901,"Bricks, blocks, tiles and other ceramic goods of siliceous fossil meals (e.g. kieselguhr, tripolite or diatomite) or of similar siliceous earths",4000,Weight in kilograms,0.0,0,Weight in kilograms,0.0,0.0,4000,100.0,,0.0,
6902,6902,"Refractory bricks, blocks, tiles and similar refractory ceramic constructional goods; other than those of siliceous fossil meals or similar siliceous earths",3251050,Weight in kilograms,0.71,4628288,Weight in kilograms,3.7,-2.99,-1377238,-42.36286738130758,-421.1267605633803,2.99,421.1267605633803
6903,6903,"Ceramic goods; (e.g. retorts, crucibles, muffles, nozzles, plugs, supports cupels, tubes, pipes, sheaths, rods) excluding those of siliceous fossil meals or of similar siliceous earths",130648,Weight in kilograms,0.33,35197,Weight in kilograms,0.35,-0.019999999999999962,95451,73.05967178984753,-6.060606060606049,0.019999999999999962,6.060606060606049
6904,6904,"Ceramic building bricks, floor blocks, support or filler tiles and the like",2000,Weight in kilograms,0.0,1387,Weight in kilograms,0.0,0.0,613,30.65,,0.0,
6905,6905,"Roofing tiles, chimney-pots, cowls, chimney liners, architectural ornaments and other ceramic constructional goods",1000,Weight in kilograms,0.0,0,Weight in kilograms,0.0,0.0,1000,100.0,,0.0,
